Type,Name,Method,Element type,Element ID,Reviewed in,Detail,Procurement,BM_type,Min_num_Fbs,Max_num_Fbs,Fundamental object,Num_Fund_objs,Form,Scale,Nonstructural,Structural,Dynamic,Energetic,Kinetic,Thermo,Quantum_dyn,Evolutionary,Topological,Functional,Complexation,Sidechain,Folded,Rot_inv,Trans_inv,Electrostatic,Hydrophobic,Van der Waals,Hbond,Salt bridge,Pi,Metal,Solvent,Solute,Trapped water,Pocket/void,Fixed_size,Hierarch,Unique,Subset_Unique,Differentiable,Reversible,Guarantee_Valid,Probabilistic,Ref_frames,Graph: Node/edge?,Toxological,Metabolic,Extens,ComputCostly,IndexInvar,Lin_comb,AG_layer,AugRatio,Implem,OSI_Avail,License,Docs,Webserver,Comment,Improv,Type,PubYr,Auth,Title,PubTitle,DOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,BE,Bending energy,Equation,3,,Dynamic,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2007,"Choe, Seungho; Sun, Sean X.",Bending elasticity of anti-parallel β-sheets,Biophysical Journal,10.1529/biophysj.106.095786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,TS,Triangulation scheme,Figure,1,,Dynamic,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2007,"Choe, Seungho; Sun, Sean X.",Bending elasticity of anti-parallel β-sheets,Biophysical Journal,10.1529/biophysj.106.095786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,ESDMBS,Equilibrium singlet distribution from middle of beta sheet,Figure,3,,Dynamic,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2007,"Choe, Seungho; Sun, Sean X.",Bending elasticity of anti-parallel β-sheets,Biophysical Journal,10.1529/biophysj.106.095786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,SPSBM,Surface parallel strain bending modulus,Equation,7,,Dynamic,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2007,"Choe, Seungho; Sun, Sean X.",Bending elasticity of anti-parallel β-sheets,Biophysical Journal,10.1529/biophysj.106.095786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,EDD,Equilibrium doublet distribution,Figure,4,,Dynamic,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2007,"Choe, Seungho; Sun, Sean X.",Bending elasticity of anti-parallel β-sheets,Biophysical Journal,10.1529/biophysj.106.095786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,ILR,Initial local relaxation,,,,Dynamic,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2007,"Zhang, Luyuan; Wang, Lijuan; Kao, Ya-Ting; Qiu, Weihong; Yang, Yi; Okobiah, Oghaghare; Zhong, Dongping",Mapping hydration dynamics around a protein surface,Proceedings of the National Academy of Sciences,10.1073/pnas.0707647104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,CNR,Collective network restructuring,,,,Dynamic,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2007,"Zhang, Luyuan; Wang, Lijuan; Kao, Ya-Ting; Qiu, Weihong; Yang, Yi; Okobiah, Oghaghare; Zhong, Dongping",Mapping hydration dynamics around a protein surface,Proceedings of the National Academy of Sciences,10.1073/pnas.0707647104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,Fvt,Fluorescence versus time,Figure,2,,Dynamic,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2007,"Zhang, Luyuan; Wang, Lijuan; Kao, Ya-Ting; Qiu, Weihong; Yang, Yi; Okobiah, Oghaghare; Zhong, Dongping",Mapping hydration dynamics around a protein surface,Proceedings of the National Academy of Sciences,10.1073/pnas.0707647104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,CFvt,Correlation function versus time,Figure,3,,Dynamic,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2007,"Zhang, Luyuan; Wang, Lijuan; Kao, Ya-Ting; Qiu, Weihong; Yang, Yi; Okobiah, Oghaghare; Zhong, Dongping",Mapping hydration dynamics around a protein surface,Proceedings of the National Academy of Sciences,10.1073/pnas.0707647104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,WLRvMut,Water local relaxation versus mutant,Figure,5A,,Dynamic,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2007,"Zhang, Luyuan; Wang, Lijuan; Kao, Ya-Ting; Qiu, Weihong; Yang, Yi; Okobiah, Oghaghare; Zhong, Dongping",Mapping hydration dynamics around a protein surface,Proceedings of the National Academy of Sciences,10.1073/pnas.0707647104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,WPCMvMut,Water protein coupling motion versus mutant,Figure,5B,,Dynamic,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2007,"Zhang, Luyuan; Wang, Lijuan; Kao, Ya-Ting; Qiu, Weihong; Yang, Yi; Okobiah, Oghaghare; Zhong, Dongping",Mapping hydration dynamics around a protein surface,Proceedings of the National Academy of Sciences,10.1073/pnas.0707647104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,DAvt,Dihedral angle versus time,Figure,1,,Dynamic,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2006,"Trzesniak, Daniel; van Gunsteren, Wilfred F.",Catalytic mechanism of cyclophilin as observed in molecular dynamics simulations: Pathway prediction and reconciliation of X-ray crystallographic and NMR solution data,Protein Science,10.1110/ps.062356406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,IADvt,Interatomic distance versus time,Figure,2,,Dynamic,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2006,"Trzesniak, Daniel; van Gunsteren, Wilfred F.",Catalytic mechanism of cyclophilin as observed in molecular dynamics simulations: Pathway prediction and reconciliation of X-ray crystallographic and NMR solution data,Protein Science,10.1110/ps.062356406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,PLADvt,Protein-ligand atom distance versus time,Figure,5,,Dynamic,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2006,"Trzesniak, Daniel; van Gunsteren, Wilfred F.",Catalytic mechanism of cyclophilin as observed in molecular dynamics simulations: Pathway prediction and reconciliation of X-ray crystallographic and NMR solution data,Protein Science,10.1110/ps.062356406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,NMRRD,Nuclear magnetic resonance relaxation dispersion,,,,Dynamic,Experimental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2006,"Boehr, David D; McElheny, Dan; Dyson, H Jane; Wrightt, Peter E.",The dynamic energy landscape of dihydrofolate reductase catalysis,Science,10.1126/science.1130258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,HDADvt,Helix-defining-atoms displacement versus time,Figure,3,,Dynamic,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2006,"Mezei, Mihaly; Filizola, Marta",TRAJELIX: A Computational Tool for the Geometric Characterization of Protein Helices During Molecular Dynamics Simulations,Journal of Computer-Aided Molecular Design,10.1007/s10822-006-9039-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,HDAGTvt,Helix-defining-atoms global tilt versus time,Figure,1,,Dynamic,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2006,"Mezei, Mihaly; Filizola, Marta",TRAJELIX: A Computational Tool for the Geometric Characterization of Protein Helices During Molecular Dynamics Simulations,Journal of Computer-Aided Molecular Design,10.1007/s10822-006-9039-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,HDALTvt,Helix-defining-atoms local tilt versus time,Figure,1,,Dynamic,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2006,"Mezei, Mihaly; Filizola, Marta",TRAJELIX: A Computational Tool for the Geometric Characterization of Protein Helices During Molecular Dynamics Simulations,Journal of Computer-Aided Molecular Design,10.1007/s10822-006-9039-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,HAORvt,Helical angle of rotation versus time,Figure,1,,Dynamic,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2006,"Mezei, Mihaly; Filizola, Marta",TRAJELIX: A Computational Tool for the Geometric Characterization of Protein Helices During Molecular Dynamics Simulations,Journal of Computer-Aided Molecular Design,10.1007/s10822-006-9039-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,Hlvt,Helix compression or extension by length versus time,Figure,"2,3",,Dynamic,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2006,"Mezei, Mihaly; Filizola, Marta",TRAJELIX: A Computational Tool for the Geometric Characterization of Protein Helices During Molecular Dynamics Simulations,Journal of Computer-Aided Molecular Design,10.1007/s10822-006-9039-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,HTAPRvt,Helix turn angle per residue versus time,Figure,1,,Dynamic,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2006,"Mezei, Mihaly; Filizola, Marta",TRAJELIX: A Computational Tool for the Geometric Characterization of Protein Helices During Molecular Dynamics Simulations,Journal of Computer-Aided Molecular Design,10.1007/s10822-006-9039-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,HBCRvt,Helical singular bend by circular radius versus time,,,,Dynamic,Computational,,,,,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2006,"Mezei, Mihaly; Filizola, Marta",TRAJELIX: A Computational Tool for the Geometric Characterization of Protein Helices During Molecular Dynamics Simulations,Journal of Computer-Aided Molecular Design,10.1007/s10822-006-9039-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,HMBvt,Helical multiple bending versus time,Figure,2,,Dynamic,Computational,,,,,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2006,"Mezei, Mihaly; Filizola, Marta",TRAJELIX: A Computational Tool for the Geometric Characterization of Protein Helices During Molecular Dynamics Simulations,Journal of Computer-Aided Molecular Design,10.1007/s10822-006-9039-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,HPOBNvt,Helix plane of bend normal vector versus time,Figure,5,,Dynamic,Computational,,,,,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2006,"Mezei, Mihaly; Filizola, Marta",TRAJELIX: A Computational Tool for the Geometric Characterization of Protein Helices During Molecular Dynamics Simulations,Journal of Computer-Aided Molecular Design,10.1007/s10822-006-9039-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,HAVvt,Helical angle vector versus time,Figure,1,,Dynamic,Computational,,,,,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2006,"Mezei, Mihaly; Filizola, Marta",TRAJELIX: A Computational Tool for the Geometric Characterization of Protein Helices During Molecular Dynamics Simulations,Journal of Computer-Aided Molecular Design,10.1007/s10822-006-9039-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,HDPD,Helix directional planar displacement,Figure,4,,Dynamic,Computational,,,,,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2006,"Mezei, Mihaly; Filizola, Marta",TRAJELIX: A Computational Tool for the Geometric Characterization of Protein Helices During Molecular Dynamics Simulations,Journal of Computer-Aided Molecular Design,10.1007/s10822-006-9039-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,HPNBDvt,Helix planar normal-to-bend drift versus time,Figure,5,,Dynamic,Computational,,,,,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2006,"Mezei, Mihaly; Filizola, Marta",TRAJELIX: A Computational Tool for the Geometric Characterization of Protein Helices During Molecular Dynamics Simulations,Journal of Computer-Aided Molecular Design,10.1007/s10822-006-9039-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,IR-TOCSY,Infrared total correlation spectroscopy,,,,Dynamic,Experimental,,,,,Population,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2006,"Bernardi, Francesca; Gaggelli, Elena; Molteni, Elena; Porciatti, Elena; Valensin, Daniela; Valensin, Gianni",1H and 13C-NMR and Molecular Dynamics Studies of Cyclosporin A Interacting with Magnesium(II) or Cerium(III) in Acetonitrile. Conformational Changes and cis-trans Conversion of Peptide Bonds,Biophysical Journal,10.1529/biophysj.105.074245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,1DNMR,One-dimensional NMR spectrum,Figure,2,,Dynamic,Experimental,,,,,Population,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2006,"Bernardi, Francesca; Gaggelli, Elena; Molteni, Elena; Porciatti, Elena; Valensin, Daniela; Valensin, Gianni",1H and 13C-NMR and Molecular Dynamics Studies of Cyclosporin A Interacting with Magnesium(II) or Cerium(III) in Acetonitrile. Conformational Changes and cis-trans Conversion of Peptide Bonds,Biophysical Journal,10.1529/biophysj.105.074245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,CSP,Chemical shift perturbation,Figure,3,,Dynamic,Experimental,,,,,Population,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2006,"Bernardi, Francesca; Gaggelli, Elena; Molteni, Elena; Porciatti, Elena; Valensin, Daniela; Valensin, Gianni",1H and 13C-NMR and Molecular Dynamics Studies of Cyclosporin A Interacting with Magnesium(II) or Cerium(III) in Acetonitrile. Conformational Changes and cis-trans Conversion of Peptide Bonds,Biophysical Journal,10.1529/biophysj.105.074245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,CSPvT,Chemical shift perturbation versus temperature,Figure,4,,Dynamic,Experimental,,,,,Population,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2006,"Bernardi, Francesca; Gaggelli, Elena; Molteni, Elena; Porciatti, Elena; Valensin, Daniela; Valensin, Gianni",1H and 13C-NMR and Molecular Dynamics Studies of Cyclosporin A Interacting with Magnesium(II) or Cerium(III) in Acetonitrile. Conformational Changes and cis-trans Conversion of Peptide Bonds,Biophysical Journal,10.1529/biophysj.105.074245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,ROESY-NMR,ROE nuclear magnetic spectroscopy,Figure,5,,Dynamic,Experimental,,,,,Population,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2006,"Bernardi, Francesca; Gaggelli, Elena; Molteni, Elena; Porciatti, Elena; Valensin, Daniela; Valensin, Gianni",1H and 13C-NMR and Molecular Dynamics Studies of Cyclosporin A Interacting with Magnesium(II) or Cerium(III) in Acetonitrile. Conformational Changes and cis-trans Conversion of Peptide Bonds,Biophysical Journal,10.1529/biophysj.105.074245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,IADvt,Interatomic distance versus time,Figure,8,,Dynamic,Computational,,,,,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2006,"Bernardi, Francesca; Gaggelli, Elena; Molteni, Elena; Porciatti, Elena; Valensin, Daniela; Valensin, Gianni",1H and 13C-NMR and Molecular Dynamics Studies of Cyclosporin A Interacting with Magnesium(II) or Cerium(III) in Acetonitrile. Conformational Changes and cis-trans Conversion of Peptide Bonds,Biophysical Journal,10.1529/biophysj.105.074245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,FRETTraj,Forster resonance energy transfer trajectory,Figure,"2A,2B",,Dynamic,Computational,,,,,Population,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2002,"Schuler, Benjamin; Lipman, Everett A.; Eaton, William A.",Probing the free-energy surface for protein folding with single-molecule fluorescence spectroscopy,Nature,10.1038/nature01060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,HistRFE,Histogram of relative FRET efficiency,Figure,"2C,2D,2E",,Dynamic,Computational,,,,,Population,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2002,"Schuler, Benjamin; Lipman, Everett A.; Eaton, William A.",Probing the free-energy surface for protein folding with single-molecule fluorescence spectroscopy,Nature,10.1038/nature01060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,RFEvGdmCl,Relative FRET efficiency versus GdmCl concentration,Figure,3,,Dynamic,Computational,,,,,Population,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2002,"Schuler, Benjamin; Lipman, Everett A.; Eaton, William A.",Probing the free-energy surface for protein folding with single-molecule fluorescence spectroscopy,Nature,10.1038/nature01060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,KEFT,Kramer’s equation for folding time,Equation,1,,Dynamic,Computational,,,,,Population,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2002,"Schuler, Benjamin; Lipman, Everett A.; Eaton, William A.",Probing the free-energy surface for protein folding with single-molecule fluorescence spectroscopy,Nature,10.1038/nature01060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,DTMD,Discrete-time molecular dynamics,,,,Dynamic,Computational,,,,,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,1998,"Dokholyan, N V; Buldyrev, S V; Stanley, H E; Shakhnovich, E I",Discrete molecular dynamics studies of the folding of a protein-like model.,Folding & design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,DP,Dialplots,Figure,2,,Dynamic,Computational,,,,,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,1995,"O'Donohue, Mark F.; Burgess, Antony W.; Treutlein, Herbert R.; Walkinshaw, Malcolm D.",Modeling conformational changes in cyclosporin A,Protein Science,10.1002/pro.5560041025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,DAvt,Dihedral angle versus time,Figure,4,,Dynamic,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,1995,"O'Donohue, Mark F.; Burgess, Antony W.; Treutlein, Herbert R.; Walkinshaw, Malcolm D.",Modeling conformational changes in cyclosporin A,Protein Science,10.1002/pro.5560041025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,CBBBA,Covariance between backbone atoms,Figure,8,,Dynamic,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,1995,"O'Donohue, Mark F.; Burgess, Antony W.; Treutlein, Herbert R.; Walkinshaw, Malcolm D.",Modeling conformational changes in cyclosporin A,Protein Science,10.1002/pro.5560041025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,MADBBDA,Mean angular difference in degrees of the backbone dihedral angles between trajectories,Table,1,,Dynamic,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,1995,"O'Donohue, Mark F.; Burgess, Antony W.; Treutlein, Herbert R.; Walkinshaw, Malcolm D.",Modeling conformational changes in cyclosporin A,Protein Science,10.1002/pro.5560041025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,RMSFvT1RT,Root mean square fluctuation versus T1 relaxation times,Figure,9,,Dynamic,Both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,1987,"Lautz, J.; Kessler, H.; Kaptein, R.; van Gunsteren, W. F.",Molecular dynamics simulations of cyclosporin A: the crystal structure and dynamic modelling of a structure in apolar solution based on NMR data,Journal of Computer-Aided Molecular Design,10.1007/BF01677046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,AIRPMD,Ab-initio ring polymer molecular dynamics,,,,Dynamic,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2021,"Li, Xinyang; Huo, Pengfei",Investigating Tunneling-Controlled Chemical Reactions through Ab Initio Ring Polymer Molecular Dynamics,The Journal of Physical Chemistry Letters,10.1021/acs.jpclett.1c01630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,AIRPMDK,Rate constant obtained through ab initio ring polymer molecular dynamics,,,,Dynamic,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2021,"Li, Xinyang; Huo, Pengfei",Investigating Tunneling-Controlled Chemical Reactions through Ab Initio Ring Polymer Molecular Dynamics,The Journal of Physical Chemistry Letters,10.1021/acs.jpclett.1c01630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,CVWPM,Covalent vibrational wavepacket motions,,,,Dynamic,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2021,"Kim, Pyosang; Valentine, Andrew J. S.; Roy, Subhangi; Mills, Alexis W.; Chakraborty, Arnab; Castellano, Felix N.; Li, Xiaosong; Chen, Lin X.",Ultrafast Excited-State Dynamics of Photoluminescent Pt(II) Dimers Probed by a Coherent Vibrational Wavepacket,The Journal of Physical Chemistry Letters,10.1021/acs.jpclett.1c01289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,SDF,Structurally-dependent frequency,,,,Dynamic,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2021,"Kim, Pyosang; Valentine, Andrew J. S.; Roy, Subhangi; Mills, Alexis W.; Chakraborty, Arnab; Castellano, Felix N.; Li, Xiaosong; Chen, Lin X.",Ultrafast Excited-State Dynamics of Photoluminescent Pt(II) Dimers Probed by a Coherent Vibrational Wavepacket,The Journal of Physical Chemistry Letters,10.1021/acs.jpclett.1c01289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,SDDT,Structurally-dependent dephasing time,,,,Dynamic,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2021,"Kim, Pyosang; Valentine, Andrew J. S.; Roy, Subhangi; Mills, Alexis W.; Chakraborty, Arnab; Castellano, Felix N.; Li, Xiaosong; Chen, Lin X.",Ultrafast Excited-State Dynamics of Photoluminescent Pt(II) Dimers Probed by a Coherent Vibrational Wavepacket,The Journal of Physical Chemistry Letters,10.1021/acs.jpclett.1c01289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,SDOA,Structurally-dependent oscillation amplitude,,,,Dynamic,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2021,"Kim, Pyosang; Valentine, Andrew J. S.; Roy, Subhangi; Mills, Alexis W.; Chakraborty, Arnab; Castellano, Felix N.; Li, Xiaosong; Chen, Lin X.",Ultrafast Excited-State Dynamics of Photoluminescent Pt(II) Dimers Probed by a Coherent Vibrational Wavepacket,The Journal of Physical Chemistry Letters,10.1021/acs.jpclett.1c01289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,FMO,Fragment molecular orbital method,,,,Dynamic,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2021,"Fedorov, Dmitri G.",Partitioning of the Vibrational Free Energy,The Journal of Physical Chemistry Letters,10.1021/acs.jpclett.1c01823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,WTMD,Well-tempered metadynamics,,,,Dynamic,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2021,"Gorantla, Koteswara Rao; Mallik, Bhabani S.",Mechanistic Insight into the O2 Evolution Catalyzed by Copper Complexes with Tetra- and Pentadentate Ligands,The Journal of Physical Chemistry A,10.1021/acs.jpca.1c06008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,SPR,Surface plasmon resonance,,,,Dynamic,Experimental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2019,"Kirsch, Philine; Hartman, Alwin M.; Hirsch, Anna K. H.; Empting, Martin",Concepts and Core Principles of Fragment-Based Drug Design,Molecules,10.3390/molecules24234309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,TSA,Thermal shift assay,,,,Dynamic,Experimental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2019,"Kirsch, Philine; Hartman, Alwin M.; Hirsch, Anna K. H.; Empting, Martin",Concepts and Core Principles of Fragment-Based Drug Design,Molecules,10.3390/molecules24234309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
