Key,Type,Name,Method,Element type,Element ID,Reviewed in,Detail,Procurement,BM_type,Min_num_Fbs,Max_num_Fbs,Fundamental object,Num_Fund_objs,Form,Scale,Nonstructural,Structural,Dynamic,Energetic,Kinetic,Thermo,Quantum_dyn,Evolutionary,Topological,Functional,Complexation,Sidechain,Folded,Rot_inv,Trans_inv,Electrostatic,Hydrophobic,Van der Waals,Hbond,Salt bridge,Pi,Metal,Solvent,Solute,Trapped water,Pocket/void,Fixed_size,Hierarch,Unique,Subset_Unique,Differentiable,Reversible,Guarantee_Valid,Probabilistic,Ref_frames,Graph: Node/edge?,Toxological,Optical,Metabolic,Extens,ComputCostly,Lin_comb,AG_layer,AugRatio,Implem,OSI_Avail,License,Docs,Webserver,Comment,Improv,,Type,PubYr,Auth,Title,PubTitle,,,DOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TDSWIX3H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2022,"Dance, Ian","Understanding the tethered unhooking and rehooking of S2B in the reaction domain of FeMo-co, the active site of nitrogenase",Dalton Transactions,,1477-9234,10.1039/D2DT02571J,https://pubs.rsc.org/en/content/articlelanding/2022/dt/d2dt02571j,"The active site of the nitrogen fixing enzyme nitrogenase is an Fe7MoS9C cluster, and investigations of the enigmatic chemical mechanism of the enzyme have focussed on a pair of Fe atoms, Fe2 and Fe6, and the S2B atom that bridges them. There are three proposals for the status of the Fe2–S2B–Fe6 bridge during the catalytic cycle: one that it remains intact, another that it is completely labile and absent during catalysis, and a third that S2B is hemilabile, unhooking one of its bonds to Fe2 or Fe6. This report examines the tethered unhooking of S2B and factors that affect it, using DFT calculations of 50 geometric/electronic possibilities with a 485 atom model including all relevant parts of surrounding protein. The outcomes are: (a) unhooking the S2B–Fe2 bond is feasible and favourable, but alternative unhooking of the S2B–Fe6 bond is unlikely for steric reasons, (b) energy differences between hooked and unhooked isomers are generally <10 kcal mol−1, usually with unhooked more stable, (c) ligation at the exo-Fe6 position inhibits unhooking, (d) unhooking of hydrogenated S2B is more favourable than that of bare S2B, (e) hydrogen bonding from the NεH function of His195 to S2B occurs in hooked and unhooked forms, and possibly stabilises unhooking, (f) unhooking is reversible with kinetic barriers ranging 10–13 kcal mol−1. The conclusion is that energetically accessible reversible unhooking of S2B or S2BH, as an intrinsic property of FeMo-co, needs to be considered in the formulation of mechanisms for the reactions of nitrogenase.",2022-09-28,2022-10-11 15:46:54,2022-10-11 15:46:54,2022-10-11 15:46:54,,,,,,Dalton Trans.,,,,,,,,en,,,,,pubs.rsc.org,,Publisher: The Royal Society of Chemistry,,/home/northja/Zotero/storage/WB5VUJ6T/unauth.html; /home/northja/Zotero/storage/ZZVVT9S6/Dance - 2022 - Understanding the tethered unhooking and rehooking.pdf
C42YE2C4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preprint,2022,"Wu, Kevin E.; Yang, Kevin K.; Berg, Rianne van den; Zou, James Y.; Lu, Alex X.; Amini, Ava P.",Protein structure generation via folding diffusion,,,,10.48550/arXiv.2209.15611,http://arxiv.org/abs/2209.15611,"The ability to computationally generate novel yet physically foldable protein structures could lead to new biological discoveries and new treatments targeting yet incurable diseases. Despite recent advances in protein structure prediction, directly generating diverse, novel protein structures from neural networks remains difficult. In this work, we present a new diffusion-based generative model that designs protein backbone structures via a procedure that mirrors the native folding process. We describe protein backbone structure as a series of consecutive angles capturing the relative orientation of the constituent amino acid residues, and generate new structures by denoising from a random, unfolded state towards a stable folded structure. Not only does this mirror how proteins biologically twist into energetically favorable conformations, the inherent shift and rotational invariance of this representation crucially alleviates the need for complex equivariant networks. We train a denoising diffusion probabilistic model with a simple transformer backbone and demonstrate that our resulting model unconditionally generates highly realistic protein structures with complexity and structural patterns akin to those of naturally-occurring proteins. As a useful resource, we release the first open-source codebase and trained models for protein structure diffusion.",2022-09-30,2022-10-11 15:47:53,2022-10-11 15:47:53,2022-10-11 15:47:53,,,,,,,,,,,,arXiv,,,,,,,arXiv.org,,"arXiv:2209.15611 [cs, q-bio]",,/home/northja/Zotero/storage/5WQIQE87/Wu et al. - 2022 - Protein structure generation via folding diffusion.pdf; /home/northja/Zotero/storage/QDN2ZKGR/2209.html
PLRMMQ3L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2022,"Williams, Malik L.; Schlesinger, Itai; Jacobberger, Robert M.; Wasielewski, Michael R.",Mechanism of Ultrafast Triplet Exciton Formation in Single Cocrystals of π-Stacked Electron Donors and Acceptors,Journal of the American Chemical Society,,0002-7863,10.1021/jacs.2c08584,https://doi.org/10.1021/jacs.2c08584,"Ultrafast triplet formation in donor–acceptor (D–A) systems typically occurs by spin–orbit charge-transfer intersystem crossing (SOCT-ISC), which requires a significant orbital angular momentum change and is thus usually observed when the adjacent π systems of D and A are orthogonal; however, the results presented here show that subnanosecond triplet formation occurs in a series of D–A cocrystals that form one-dimensional cofacial π stacks. Using ultrafast transient absorption microscopy, photoexcitation of D–A single cocrystals, where D is coronene (Cor) or pyrene (Pyr) and A is N,N-bis(3′-pentyl)-perylene-3,4:9,10-bis(dicarboximide) (C5PDI) or naphthalene-1,4:5,8-tetracarboxydianhydride (NDA), results in formation of the charge transfer (CT) excitons Cor•+-C5PDI•–, Pyr•+-C5PDI•–, Cor•+-NDA•–, and Pyr•+-NDA•– in <300 fs, while triplet exciton formation occurs in τ = 125, 106, 484, and 958 ps, respectively. TDDFT calculations show that the SOCT-ISC rates correlate with charge delocalization in the CT exciton state. In addition, time-resolved EPR spectroscopy shows that Cor•+-C5PDI•– and Pyr•+-C5PDI•– recombine to form localized 3*C5PDI excitons with zero-field splittings of |D| = 1170 and 1250 MHz, respectively. In contrast, Cor•+-NDA•– and Pyr•+-NDA•– give triplet excitons in which |D| is only 1240 and 690 MHz, respectively, compared to that of NDA (2091 MHz), which is the lowest energy localized triplet exciton, indicating that the Cor-NDA and Pyr-NDA triplet excitons have significant CT character. These results show that charge delocalization in CT excitons impacts both ultrafast triplet formation as well as the CT character of the resultant triplet states.",2022-09-30,2022-10-11 15:49:09,2022-10-11 15:49:09,2022-10-11 15:49:09,,,,,,J. Am. Chem. Soc.,,,,,,,,,,,,,ACS Publications,,Publisher: American Chemical Society,,
S6ZF82B2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2022,"Gillespie, James E.; Fanourakis, Alexander; Phipps, Robert J.",Strategies That Utilize Ion Pairing Interactions to Exert Selectivity Control in the Functionalization of C–H Bonds,Journal of the American Chemical Society,,0002-7863,10.1021/jacs.2c08752,https://doi.org/10.1021/jacs.2c08752,"Electrostatic attraction between two groups of opposite charge, typically known as ion-pairing, offers unique opportunities for the design of systems to enable selectivity control in chemical reactions. Catalysis using noncovalent interactions is an established and vibrant research area, but it is noticeable that hydrogen bonding interactions are still the main interaction of choice in system design. Opposite charges experience the powerful force of Coulombic attraction and have the ability to exert fundamental influence on the outcome of reactions that involve charged reagents, intermediates or catalysts. In this Perspective, we will examine how ion-pairing interactions have been used to control selectivity in C–H bond functionalization processes. This broad class of reactions provides an interesting and thought-provoking lens through which to examine the application of ion-pairing design strategies because it is one that encompasses great mechanistic diversity, poses significant selectivity challenges, and perhaps most importantly is of immense interest to synthetic chemists in both industry and academia. We survey reactions that proceed via radical and ionic mechanisms alongside those that involve transition metal catalysis and will deal with control of site-selectivity and enantioselectivity. We anticipate that as this emerging area develops, it will become an ever-more important design strategy for selectivity control.",2022-09-30,2022-10-11 15:49:34,2022-10-11 15:49:42,2022-10-11 15:49:33,,,,,,J. Am. Chem. Soc.,,,,,,,,,,,,,ACS Publications,,Publisher: American Chemical Society,,/home/northja/Zotero/storage/NFULJB5Z/Gillespie et al. - 2022 - Strategies That Utilize Ion Pairing Interactions t.pdf
K8FXE2L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,report,2022,"Gao, Zhangyang; Tan, Cheng; Li, Stan Z.",PiFold: Toward effective and efficient protein inverse folding,,,,,https://ui.adsabs.harvard.edu/abs/2022arXiv220912643G,"How can we design protein sequences folding into the desired structures effectively and efficiently? Structure-based protein design has attracted increasing attention in recent years; however, few methods can simultaneously improve the accuracy and efficiency due to the lack of expressive features and autoregressive sequence decoder. To address these issues, we propose PiFold, which contains a novel residue featurizer and PiGNN layers to generate protein sequences in a one-shot way with improved recovery. Experiments show that PiFold could achieve 51.66\% recovery on CATH 4.2, while the inference speed is 70 times faster than the autoregressive competitors. In addition, PiFold achieves 58.72\% and 60.42\% recovery scores on TS50 and TS500, respectively. We conduct comprehensive ablation studies to reveal the role of different types of protein features and model designs, inspiring further simplification and improvement.",2022-09-01,2022-10-11 15:50:31,2022-10-11 15:50:31,2022-10-11 15:50:30,,,,,,,PiFold,,,,,,,,,,,,NASA ADS,,Publication Title: arXiv e-prints ADS Bibcode: 2022arXiv220912643G Type: article,,/home/northja/Zotero/storage/5AR7Y9L8/Gao et al. - 2022 - PiFold Toward effective and efficient protein inv.pdf
NSX4C8FM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2022,"Schneider, Philipp; Bekiaris, Pavlos Stephanos; von Kamp, Axel; Klamt, Steffen",StrainDesign: a comprehensive Python package for computational design of metabolic networks,Bioinformatics,,"1367-4803, 1460-2059",10.1093/bioinformatics/btac632,https://academic.oup.com/bioinformatics/advance-article/doi/10.1093/bioinformatics/btac632/6701962,"Abstract                            Summary               Various constraint-based optimization approaches have been developed for the computational analysis and design of metabolic networks. Herein, we present StrainDesign, a comprehensive Python package that builds upon the COBRApy toolbox and integrates the most popular metabolic design algorithms, including nested strain optimization methods such as OptKnock, RobustKnock and OptCouple as well as the more general minimal cut sets approach. The optimization approaches are embedded in individual modules, which can also be combined for setting up more elaborate strain design problems. Advanced features, such as the efficient integration of GPR rules and the possibility to consider gene and reaction additions or regulatory interventions, have been generalized and are available for all modules. The package uses state-of-the-art preprocessing methods, supports multiple solvers and provides a number of enhanced tools for analyzing computed intervention strategies including 2D and 3D plots of user-selected metabolic fluxes or yields. Furthermore, a user-friendly interface for the StrainDesign package has been implemented in the GUI-based metabolic modeling software CNApy. StrainDesign provides thus a unique and rich framework for computational strain design in Python, uniting many algorithmic developments in the field and allowing modular extension in the future.                                         Availability and implementation               The StrainDesign package can be retrieved from PyPi, Anaconda and GitHub (https://github.com/klamt-lab/straindesign) and is also part of the latest CNApy package.",2022-09-16,2022-10-11 16:21:28,2022-10-11 16:21:28,2022-10-11 16:21:28,btac632,,,,,,StrainDesign,,,,,,,en,,,,,DOI.org (Crossref),,,,/home/northja/Zotero/storage/2TTZUGCK/Schneider et al. - 2022 - StrainDesign a comprehensive Python package for c.pdf
QHNM73GQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preprint,2022,"Anand, Namrata; Achim, Tudor",Protein Structure and Sequence Generation with Equivariant Denoising Diffusion Probabilistic Models,,,,10.48550/arXiv.2205.15019,http://arxiv.org/abs/2205.15019,"Proteins are macromolecules that mediate a significant fraction of the cellular processes that underlie life. An important task in bioengineering is designing proteins with specific 3D structures and chemical properties which enable targeted functions. To this end, we introduce a generative model of both protein structure and sequence that can operate at significantly larger scales than previous molecular generative modeling approaches. The model is learned entirely from experimental data and conditions its generation on a compact specification of protein topology to produce a full-atom backbone configuration as well as sequence and side-chain predictions. We demonstrate the quality of the model via qualitative and quantitative analysis of its samples. Videos of sampling trajectories are available at https://nanand2.github.io/proteins .",2022-05-26,2022-10-13 00:00:48,2022-10-13 00:00:57,2022-10-13 00:00:48,,,,,,,,,,,,arXiv,,,,,,,arXiv.org,,"arXiv:2205.15019 [cs, q-bio] version: 1",,/home/northja/Zotero/storage/S3VXW4B4/Anand and Achim - 2022 - Protein Structure and Sequence Generation with Equ.pdf; /home/northja/Zotero/storage/IBDVQIS4/2205.html
VSH4HIKG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preprint,2022,"Levy, Axel; Wetzstein, Gordon; Martel, Julien; Poitevin, Frederic; Zhong, Ellen D.",Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,,,,10.48550/arXiv.2210.07387,http://arxiv.org/abs/2210.07387,"Cryo-electron microscopy (cryo-EM) is an imaging modality that provides unique insights into the dynamics of proteins and other building blocks of life. The algorithmic challenge of jointly estimating the poses, 3D structure, and conformational heterogeneity of a biomolecule from millions of noisy and randomly oriented 2D projections in a computationally efficient manner, however, remains unsolved. Our method, cryoFIRE, performs ab initio heterogeneous reconstruction with unknown poses in an amortized framework, thereby avoiding the computationally expensive step of pose search while enabling the analysis of conformational heterogeneity. Poses and conformation are jointly estimated by an encoder while a physics-based decoder aggregates the images into an implicit neural representation of the conformational space. We show that our method can provide one order of magnitude speedup on datasets containing millions of images without any loss of accuracy. We validate that the joint estimation of poses and conformations can be amortized over the size of the dataset. For the first time, we prove that an amortized method can extract interpretable dynamic information from experimental datasets.",2022-10-13,2022-10-17 16:45:27,2022-10-17 16:45:45,2022-10-17 16:45:27,,,,,,,,,,,,arXiv,,,,,,,arXiv.org,,"arXiv:2210.07387 [cs, q-bio] version: 1",,/home/northja/Zotero/storage/KFEZCJW8/Levy et al. - 2022 - Amortized Inference for Heterogeneous Reconstructi.pdf; /home/northja/Zotero/storage/SL2HUDID/2210.html
9QFI32V9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preprint,2022,"Gruhl, Thomas; Weinert, Tobias; Rodrigues, Matthew; Milne, Christopher J.; Ortolani, Giorgia; Nass, Karol; Nango, Eriko; Sen, Saumik; Johnson, Philip J. M.; Cirelli, Claudio; Furrer, Antonia; Mous, Sandra; Skopintsev, Petr; James, Daniel; Dworkowski, Florian; Båth, Petra; Kekilli, Demet; Ozerov, Dmitry; Tanaka, Rie; Glover, Hannah; Bacellar, Camila; Brünle, Steffen; Casadei, Cecilia M.; Diethelm, Azeglio D.; Gashi, Dardan; Gotthard, Guillaume; Guixà-González, Ramon; Joti, Yasumasa; Kabanova, Victoria; Knopp, Gregor; Lesca, Elena; Ma, Pikyee; Martiel, Isabelle; Mühle, Jonas; Owada, Shigeki; Pamula, Filip; Sarabi, Daniel; Tejero, Oliver; Tsai, Ching-Ju; Varma, Niranjan; Wach, Anna; Boutet, Sébastien; Tono, Kensuke; Nogly, Przemyslaw; Deupi, Xavier; Iwata, So; Neutze, Richard; Standfuss, Jörg; Schertler, Gebhard FX; Panneels, Valerie",Ultrafast Structural Changes Direct the First Molecular Events of Vision,,,,10.1101/2022.10.14.511948,https://www.biorxiv.org/content/10.1101/2022.10.14.511948v1,"Vision is initiated by the rhodopsin family of light-sensitive G protein-coupled receptors (GPCRs). A photon is absorbed by the 11-cis retinal chromophore of rhodopsin which isomerises within 200 femtoseconds to the all-trans conformation, thereby initiating the cellular signal transduction processes that ultimately lead to vision. However, the intramolecular mechanism by which the photoactivated retinal induces the activation events inside rhodopsin remains elusive. In this work, we use ultrafast time-resolved crystallography at room temperature to determine how an isomerised twisted all-trans retinal stores the photon energy required to initiate protein conformational changes associated with the formation of the G protein-binding signalling state. The distorted retinal at 1 ps time-delay of photoactivation has pulled away from half of its numerous interactions with its binding pocket, and the excess of the photon energy is released through an anisotropic protein breathing motion in the direction of the extracellular space. Strikingly, the very early structural motions in the protein side chains of rhodopsin appear in regions involved in later stages of the conserved Class A GPCR activation mechanism. Our work sheds light on the earliest stages of vision in vertebrates and points to fundamental aspects of the molecular mechanisms of agonist-mediated GPCR activation.",2022-10-14,2022-10-17 16:45:41,2022-10-17 16:45:41,2022-10-17 16:45:41,,,,,,,,,,,,bioRxiv,,en,"© 2022, Posted by Cold Spring Harbor Laboratory. This pre-print is available under a Creative Commons License (Attribution-NonCommercial-NoDerivs 4.0 International), CC BY-NC-ND 4.0, as described at http://creativecommons.org/licenses/by-nc-nd/4.0/",,,,bioRxiv,,Pages: 2022.10.14.511948 Section: New Results,,/home/northja/Zotero/storage/ME66Z4DR/Gruhl et al. - 2022 - Ultrafast Structural Changes Direct the First Mole.pdf; /home/northja/Zotero/storage/NNBGSPLS/2022.10.14.html
H446TT5C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preprint,2022,"Lee, Joonho; Pham, Hung Q.; Reichman, David R.",Twenty Years of Auxiliary-Field Quantum Monte Carlo in Quantum Chemistry: An Overview and Assessment on Main Group Chemistry and Bond-Breaking,,,,10.48550/arXiv.2208.01280,http://arxiv.org/abs/2208.01280,"In this work, we present an overview of the phaseless auxiliary-field quantum Monte Carlo (ph- AFQMC) approach from a computational quantum chemistry perspective, and present a numerical assessment of its performance on main group chemistry and bond-breaking problems with a total of 1004 relative energies. While our benchmark study is somewhat limited, we make recommendations for the use of ph-AFQMC for general main-group chemistry applications. For systems where single determinant wave functions are qualitatively accurate, we expect the accuracy of ph-AFQMC in conjunction with a single determinant trial wave function to be between that of coupled-cluster with singles and doubles (CCSD) and CCSD with perturbative triples (CCSD(T)). For these applications, ph-AFQMC should be a method of choice when canonical CCSD(T) is too expensive to run. For systems where multi-reference (MR) wave functions are needed for qualitative accuracy, ph-AFQMC is far more accurate than MR perturbation theory methods and competitive with MR configuration interaction (MRCI) methods. Due to the computational efficiency of ph-AFQMC compared to MRCI, we recommended ph-AFQMC as a method of choice for handling dynamic correlation in MR problems. We conclude with a discussion of important directions for future development of the ph-AFQMC approach.",2022-09-27,2022-10-18 15:43:02,2022-10-18 15:43:02,2022-10-18 15:43:01,,,,,,,Twenty Years of Auxiliary-Field Quantum Monte Carlo in Quantum Chemistry,,,,,arXiv,,,,,,,arXiv.org,,"arXiv:2208.01280 [cond-mat, physics:physics, physics:quant-ph]",,/home/northja/Zotero/storage/72GRHMWZ/Lee et al. - 2022 - Twenty Years of Auxiliary-Field Quantum Monte Carl.pdf; /home/northja/Zotero/storage/UNZBFZRX/2208.html
SWFB7WE5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2022,"Dolbilin, N.; Shtogrin, M.",Local groups in Delone sets in the Euclidean space,Acta Crystallographica Section A: Foundations and Advances,,2053-2733,10.1107/S2053273322007549,https://journals.iucr.org/a/issues/2022/05/00/ib5110/,A number of theorems and hypotheses regarding local groups in arbitrary Delone sets on the plane and in 3D space are considered. Some of the statements generalize a classical theorem on the impossibility of fivefold symmetry in a lattice.,2022-09-01,2022-10-18 15:45:48,2022-10-18 15:45:48,2022-10-18 15:45:48,452-458,,5,78,,Acta Cryst A,,,,,,,,en,https://journals.iucr.org/copyright/licencetopublish.html,,,,scripts.iucr.org,,Number: 5 Publisher: International Union of Crystallography,,/home/northja/Zotero/storage/FAJVUELL/paper.html
6NYFFM4J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2022,"Ebensperger, Paul; Zmyslia, Mariia; Lohner, Philipp; Braunreuther, Judith; Deuringer, Benedikt; Becherer, Anita; Suess, Regine; Fischer, Anna; Jessen-Trefzer, Claudia",A dual-metal catalyzed sequential cascade reaction in an engineered protein cage,,,,10.26434/chemrxiv-2022-1xxjh-v2,https://chemrxiv.org/engage/chemrxiv/article-details/632b4b4d114b7e8f75182f97,"In this study, we describe the creation of an artificial protein cage housing a dual metal-tagged guest protein that catalyzes a linear, two-step sequential cascade reaction. The guest protein consists of a fusion protein of HaloTag and monomeric rhizavidin. Inside the protein capsid, we establish a ruthenium-catalyzed alloc-deprotection followed by a gold-catalyzed ring-closing hydroamination reaction that leads to indoles and phenanthridines with an overall yield of up to 67% in aqueous solutions. Furthermore, we show that the encapsulation stabilizes the metal catalysts against deactivation by air, proteins and cell lysate.",2022-09-22,2022-10-19 17:37:40,2022-10-19 17:37:40,2022-10-19 17:37:40,,,,,,,,,,,,,,en,,,,,chemrxiv.org,,,,/home/northja/Zotero/storage/M32YVUP5/Ebensperger et al. - 2022 - A dual-metal catalyzed sequential cascade reaction.pdf; /home/northja/Zotero/storage/MK6LMKFF/632b4b4d114b7e8f75182f97.html
N9H84RU5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2022,"Wójcik, Patrycja; Glanowski, Michał; Mrugała, Beata; Procner, Magdalena; Zastawny, Olga; Flejszar, Monika; Kurpiewska, Katarzyna; Niedziałkowska, Ewa; Minor, Wladek; Oszajca, Maria; Bojarski, Andrzej; Wojtkiewicz, Agnieszka M.; Szaleniec, Maciej","Structure, mutagenesis and QM:MM modelling of 3-ketosteroid Δ1-dehydrogenase from Sterolibacterium denitrificans – the role of new membrane-associated domain and proton-relay system in catalysis",,,,10.26434/chemrxiv-2022-b4tsf,https://chemrxiv.org/engage/chemrxiv/article-details/63331274975e944b5c8ade61,"3-Ketosteroid Δ1-dehydrogenases (KstD) are important microbial flavin enzymes that initiate the metabolism of steroid ring A and are useful find application in the synthesis of steroid drugs. We present a structure of the KstD from Sterolibacterium denitrificans (AcmB), which contains a previously uncharacterized membrane-associated domain and extended proton-relay system. The experimental and theoretical studies show that the steroid 1,2-dehydrogenation proceeds according to the Ping-Pong bi-bi kinetics and a two-step base-assisted elimination (E2cB) mechanism. The mechanism is validated by evaluating the experimental and theoretical kinetic isotope effect for deuterium substituted substrates. The role of the active site residues is quantitatively assessed by point mutations, experimental activity assays, and QM/MM MD modeling of the reductive half-reaction (RHR). The pre-steady-state kinetics also reveals that the low pH (6.5) optimum of AcmB is dictated by the oxidative half-reaction (OHR), while the RHR exhibits a slight optimum at the pH usual for the KstD family of 8.5. Finally, the modeling confirms the origin of the enantioselectivity of C2-H activation and substrate specificity for Δ1-3- ketosteroids.",2022-09-28,2022-10-19 17:38:18,2022-10-19 17:38:18,2022-10-19 17:38:18,,,,,,,"Structure, mutagenesis and QM",,,,,,,en,,,,,chemrxiv.org,,,,"/home/northja/Zotero/storage/AP3TJKC2/Wójcik et al. - 2022 - Structure, mutagenesis and QMMM modelling of 3-ke.pdf; /home/northja/Zotero/storage/E6FD8RCH/63331274975e944b5c8ade61.html"
H7P38PF7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2022,"Dunstan, Dave",A Relativistic Particle Model of the H-Atom,,,,10.26434/chemrxiv-2022-x06z6-v3,https://chemrxiv.org/engage/chemrxiv/article-details/6346441d4165cf80b0a2e8f3,A relativistic classical particle model of the H-atom is presented. The balance of the electrostatic field and the spacetime field generates a quantized atom of singular radius. The radius is quantized due to the quantized nature of the electric charge. A particle model for the atom yields a quantized electron orbital that is consistent with quantum mechanics.,2022-10-12,2022-10-19 17:43:06,2022-10-19 17:43:06,2022-10-19 17:43:06,,,,,,,,,,,,,,en,,,,,chemrxiv.org,,,,/home/northja/Zotero/storage/ADF6786V/Dunstan - 2022 - A Relativistic Particle Model of the H-Atom.pdf; /home/northja/Zotero/storage/PL7TAJ5E/6346441d4165cf80b0a2e8f3.html
TLWATWJ7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2022,"Ji, Zhe; Boxer, Steven",beta-Lactamases evolve against antibiotics by acquiring large active-site electric fields,,,,10.26434/chemrxiv-2022-6sbvm,https://chemrxiv.org/engage/chemrxiv/article-details/6343a2e9ea6a223d6e107825,"A compound bound covalently to an enzyme active site can act either as a substrate if the covalent linkage is readily broken up by the enzyme or as an inhibitor if the bond dissociates slowly. We tracked the reactivity of such bonds associated with the rise of the resistance to penicillin G (PenG) in protein evolution from penicillin-binding proteins (PBPs) to TEM beta-lactamases, and with the development of avibactam (Avb) to overcome the resistance. We found that the ester linkage in PBP–PenG is resistant to hydrolysis mainly due to the small electric fields present in the protein active site. Conversely, the same linkage in the descendant TEM–PenG experiences large electric fields which stabilize the more charge-separated transition state and thus lower the free energy barrier to hydrolysis. Specifically, the electric fields were improved from -59 to -140 MV/cm in an ancient evolution dating back billions of years, contributing 5 orders of magnitude rate acceleration. This trend continues today in the nullification of newly developed antibiotic drugs. The fast linkage hydrolysis acquired from evolution is counteracted by the upgrade of PenG to Avb whose linkage escapes from the hydrolysis by returning to a low-field environment. Using the framework of electrostatic catalysis, the electric field, an observable from vibrational spectroscopy, provides a unifying physical metric to understand protein evolution and to guide the design of covalent drugs.",2022-10-11,2022-10-19 17:44:16,2022-10-19 17:44:16,2022-10-19 17:44:16,,,,,,,,,,,,,,en,,,,,chemrxiv.org,,,,/home/northja/Zotero/storage/5CIUY3I6/Ji and Boxer - 2022 - beta-Lactamases evolve against antibiotics by acqu.pdf; /home/northja/Zotero/storage/B6DC9HHG/6343a2e9ea6a223d6e107825.html
739NSKGR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2022,"Ji, Zhe; Kozuch, Jacek; Mathews, Irimpan; Diercks, Christian; Shamsudin, Yasmin; Schulz, Mirjam; Boxer, Steven",Protein electric fields enable faster and longer-lasting covalent inhibition of beta-lactamases,,,,10.26434/chemrxiv-2022-5p25j,https://chemrxiv.org/engage/chemrxiv/article-details/632b51e9114b7ea90e1834bf,"The widespread design of covalent drugs has focused on crafting reactive groups of proper electrophilicity and positioning towards targeted amino-acid nucleophiles. We found that environmental electric fields projected onto a reactive chemical bond, an overlooked design element, play essential roles in the covalent inhibition of TEM-1 beta-lactamase by avibactam. Using the vibrational Stark effect, the magnitudes of the electric fields that are exerted by TEM active sites onto avibactam’s reactive C=O were measured and demonstrate an electrostatic gating effect that promotes bond formation yet relatively suppresses the reverse dissociation. These results suggest new principles of covalent drug design and off-target site prediction. Unlike shape and electrostatic complementary which address binding constants, electrostatic catalysis drives reaction rates, essential for covalent inhibition, and deepens our understanding of chemical reactivity, selectivity, and stability in complex systems.",2022-09-22,2022-10-19 17:55:27,2022-10-19 17:55:27,2022-10-19 17:55:27,,,,,,,,,,,,,,en,,,,,chemrxiv.org,,,,/home/northja/Zotero/storage/S63MUVDY/Ji et al. - 2022 - Protein electric fields enable faster and longer-l.pdf; /home/northja/Zotero/storage/5DJAF7HE/632b51e9114b7ea90e1834bf.html
